,Review,Polarity,Subjectivity
4240,"Regardless of the crying and moaning of the fanboys/girls who are just too connected with the VERY old films, and the trolls/haters hate comments, this movie is really good. Personally, I prefer this movie to the others. Most probably all the kids crying didn't get the god damn obvious message the movie was hinting throughout its entirety. Like come on.. You don't like the development of powers on numerous characters etc. but you love Luke kicking air, Bobba falling in the pit like a cartoon and the cringy alien songs? Really? LOLZ",0.04833333333333332,0.5258333333333333
2449,I remember as a 10 year old I went to see Star Wars at the cinema not knowing anything about it. I came out on cloud 9.. I had never seen anything like it before. ,0.1,0.2
1275,"I am giving this movie 7.4 out of 10 stars but I kind of want to give it 6 out of 10 stars. The film looks great, and OMG the space battles are freaking awesome and.. that is about it. This is a spoiler free review so I'm going to try my best here. The acting is a mixed bag. Some of the actors are brilliant and others are sort of just there; but I'm not sure it is the actor's fault or if the fault belongs to the fact the story doesn't make you care or connect with some of the characters. It is hard to explain without spoiling things. The movie starts out great however the middle drags like a mother thanks to a subplot which is just meh. There are major things that happen, major things that are discovered and I am almost tempted to watch the film again just to see if eliminating the shock factors deflates the film even more when it comes to plot. Here is the thing, I am just going to come out and say it; I think the current trilogy (and extended SW universe) has no direction at all and each film they put out changes based on fan reaction. Say what you want about the prequels, at least they had a strong core story (Episode 1 is weak, Episode 2 is one of the worst films ever made; just so you know I am not a prequel fanboy). These new films feel like they have conveniently gelatinous core elements holding them together which are expendable based on viewer reaction. For example, if fans go completely insane and demand Episode 9 be a romantic French comedy shot in black and white - we are going to get just that. There is no backbone. Story wise this film is a bit of a jellyfish.",0.15040584415584418,0.5473845598845599
5343,"First of all I'm a die hard Star Wars Fan but not a blind fan. I coldn't quite feel the vibe when first I saw Star Wars: The Force Awakens (2005) but I was hoping that the story will progress and the Episode VIII is going to be another classic afterall Star Wars: The Force Awakens was a new chapter and sort of an introduction of the new characters and what the Star Wars Univers has became. I think there were many inconsistencies in the story I was hoping to get answers of many of my questions as the episodes continue. Altough I couldn't shake the idea of Disney owning the franchise and could deliver something good out of it. I was ready to give a cahance to new episodes after all it was STAR WARS!
I had high hopes for Star Wars: Episode VIII - The Last Jedi and I couldn't help myself but to go to the first show of the openning week. I felt my skin crawling when the classic introduction text and music started to appear on the big screen of course there was no way of knowing this was the only exciting moment of the whole movie that was suppose to be another Star Wars classic!!!
The story was terrible. Director and the cast were equially bad although the acting were not bad but not good either. Disney must learn just adding the millenium Falcon and all other characters of the old Star Wars movie can't make a good Star Wars movie!. With episode VII I thought Adam Driver was a joke and disgrace to all the sith Lords before him (especially Vader). With Episode VIII he even seems more of a disgrace. His character is terrible as well. Probably the worst sith Lord ever. Kylo Ren often times acts very childishly throughout the movie rather than a powerful Sith master or he is too weak of a character for even a sith apprentice. A big scratch on the villain . The other characters of the movie are just ok and even Mark Hamill is not quite enough for to save the day. Without getting into the details there were few interesting moments of the movie. As for that I gave 2 stars instead of 1.
I think Disney should quit messing up with classical story and should focus on side stories and maybe never told stories as Rogue One was much better movie than Episode VII and VIII combined.
I have seen many better B Rated Movies than this one. Disney spent millions on GCI and models but all of them are not enough to save this one. Never quite belive that I was going to say this for a Star Wars movie but this is a serious waste of time and money.",0.04859684586247085,0.48372377622377627
5949,"It seems like a lot of have big problems with the movie.
Don't get me wrong the movie isn't perfect, but no movie is. The movie is DAMN good though, and according to me, one of the best star wars movies, including the original. That takes a lot for me to say.",0.4291666666666667,0.6083333333333333
1489,"There's an astounding thin line that divide magic from ridiculous. The Lucas saga was able to turn on the magic but the Disney saga fails. 
The force, the jedi power, the empire's technology are magic stuffs that works. The princess leila flying into the space with an evening dress is only ridicolous.
This movie have some good parts: finally an original plot, gorgeous space battles, and some character was improved.
But all the subtle sjw propaganda that poisons the most of the film are irritating.
We have a black guy, a woman and an asian that are ""the good"" fighting againsts stupid,awkward and hysterical militaries, we have learned that if you're rich you're surely a piece of s**t, there is a moment for a message about the animal rights, and fulsome situations with poors and slaved childs but strongs thanks to their own faith on rebellion against the fascism.
I've no prejudices against black, asian, gay or left wing. But i wanted to see a fiction story, not yet another iteration of the movie ""V for Vendetta""",0.15238095238095237,0.6362103174603175
4360,"I watched this even though there were lot of negative reviews here and you know what... It was worth it.
The story arc was decent, acting good all round and the action great!
Haters gonna hate.. ignore them. Go watch this movie.",0.1074074074074074,0.4351851851851852
4699,"Film Review: ""Star Wars: The Last Jedi"" is a galaxy far, far away from the one George Lucas created, but the film is good, just not great. I wrote something very similar about ""The Force Awakens"" when it came out. I still disagree with Disney's and J.J. Abrams' choices made in the ""The Force Awakens,"" and I disagree more with how those choices play out in writer/director Rian Johnson's ""The Last Jedi."" However, I will review the film that I saw, then discuss what it isn't.",0.12499999999999999,0.5629166666666666
487,"Before I start, the main score is being fudged by IMDb. I've gone through all the ratings and it should be 4.0. Not 7.0!",0.20833333333333331,0.3333333333333333
532,"What were they thinking? This movie goes out of its way to subvert concepts cherished by earlier films. The Jedi Order and long held knowledge is no longer important, training for vulnerable
Novices irrelavent, and new powers and concepts that would have useful through eight episodes are introduced with no explanation.",0.04772727272727273,0.47575757575757577
1908,The only three things I liked about this movie were....,0.3,0.9
1482,I don't usually review movies. There's not much to be said that others haven't said already. The Last Jedi makes me not want to watch Star Wars any more.,0.037500000000000006,0.25416666666666665
2452,Story is a mess. Massive plot holes all over the place. Below is a list of what made me laugh,0.041666666666666664,0.42500000000000004
6583,"Okay, I might get a lot of hate from the hardcore fans but here it goes: I liked the last Jedi. A lot.",0.07499999999999998,0.5666666666666668
