,Review,Polarity,Subjectivity
3200,"Although the setting of the new film is framed by the existing lore of Episodes 2 and 4, Lucas delivered all that could have been hoped for, in addition to everything that was expected.",0.018181818181818174,0.42727272727272725
219,This movie is really a great pieceof art.,0.8,0.75
3593,"Sith Is as good as Empire. I never thought I would say that but here I am typing it in the IMDb. Now, I will have to see it a few more times on DVD, and want to watch it like I have Episode V. But Its safe to say that I will. I haven't been at a movie in the past 10 years that I can remember enjoying this much. They told the story perfect in this chapter. I would have liked to have seen more wookie scenes but understand that the movie wasn't about that, and it would have taken away from the main story of Anakin turning finally to the dark side. Without spoiling it for those who haven't seen it. The way Anakin turns to the dark side is very plausible. I enjoyed how things were cleared up between things said in the first episodes IV-VI. The people who are giving this movie a bad review must want to pick apart anything. I'm sure the same people thought the Royal Tenabaums was the funniest movie of all time.",0.25583333333333336,0.5273611111111112
1229,"For anyone who wasn't living under a rock when this came out, you would probably have gotten the idea that this was the star Wars everyone was hoping for. There are certainly a great deal to recommend viewing it.",0.8,0.75
261,"It's the best because, compared to the previous 2 prequels, there were things that made the movie suitable for a second viewing, like: a good opening sequence consisted of half hour of powerful action, good climactic sequence which was another half hour of powerful action, the music of (John Williams) especially ""The Battle of The Heroes"", the final 2 parallel sword duels; that was great, (Yoda) as a perfect CGI this time; thanks to the talents behind it, how all the CGI wasn't that trite, some real creative backgrounds, and the clever dramatic meaning about the end of democracy and how the dictator could rule; which made me ask: did (George Lucas) refer to American contemporary issues at the time through (Star Wars)?!, and the smartness of pulling down the parliament by one savage power that wants to destroy freedom along with everyone and everything, but itself.",0.1994855967078189,0.46625514403292173
772,That must've been the dumbest and most embarrassing movie i've ever seen. And these are two point some hours of my life that i will never regain. Not to mention the financial loss and moral trauma - cinema workers actually searched through my bag trying to find stashed camera equipment for illegal recording of the movie :).,0.08333333333333333,0.39166666666666666
736,"This movie was breath taking!!! I laughed with the characters, & suffered with them!!! The Star wars keep your attention from the first minute to the last!! It was great! The best moment from my point of view was a double battle in the end, where the viewer has the same emotions as Obi_Wan: either to be sorry for Skywalker, or to feel disappointed in him. & i just love Yoda: the way he thinks, talks & acts!!! He is incredible!As for the death of Padme it seems to be unclear, i mean it's understood that she has no will to live, but still... Also the motives of turning of Anakin to the dark side are very simple, but so human! frankly i expected some more unusual reasons & motivations, but these ones are really close to each of us!",0.18423295454545455,0.4408834586466165
550,"This movie in some ways was a crowning achievement in movie history. Never before have I seen so many brilliant actors, effects artists, set designers etc. produce such a steaming bucket of hamster vomit all because of a loopy director. I only hope that he stops killing Star Wars some day but I can only imagine he is doing something stupid like make a baby Jabba TV series. The only thing that mattered in all the prequels was the end scene of ep 3 and honestly by that point I didn't care. Actually at that point I wanted my money back. I think if the movies were dubbed with better dialog they could be saved but as they stand I feel they blow big donkey dongs. I was a huge Star Wars fan when I was young and after seeing the movies I have not spent one cent on any Star Wars related stuff. I know I can't stop George from flushing Star Wars away but I know how much money I spent on his world when I was younger and I know how much I could have spent now that I have a job and I didn't because Star Wars sucks now. The only thing standing in the way of me totally writing off Star Wars are the games. George Lucas on the other hand can shove his head up an elephant's butt.",0.08100000000000002,0.49699999999999994
1301,"To be honest, in my opinion is Revenge of the sith the most entertanting star wars movie there is. I know Empire is great and all (and i do think its the best one) but revenge of the Sith just has those intense lightsaber Battles and one of the biggest betrayals in cinematic history in my opinion.",0.5166666666666667,0.6083333333333333
2729,"In 1977 as i was 10, i went to the cinema, my father besides me, and we were witness of a scifi - fantasy becomes reality. It was great fun and some kind of magic. As i was older, i realise that the acting of the cast was not worth an Oscar, but it fits to what the story wants. A few years later, i saw the best scifi-movie so far ""The Empire strikes back"", a real masterpiece, based on but not directed by George Lucas. It was a milestone in SciFi - History. The third one struggles with the claim between a serious intended scifi-adventure and a childfitting teddybear-movie. A callow mixture that leaves a flavorless aftertaste. As like the Alien-Trilogy i thought, three parts are enough, the vertex is reached. Then in 1999, Mr. Lucas surprised us with the first part of the story, and for me it was like part VI but with sophisticated sfx. The second part was like a ripped off part of a memo, fast sketched and totally overloaded with sfx. Not bad, but not very good. To much visuals, to less story. But this third part is a deliberate insult in acting and storywriting. It just shows how blunted in the meantime the public became, that they were choosing this movie into the top 250. No heart, no soul, just visual garbage. Happy Merchandising...",0.17113442113442112,0.3877233877233877
1163,"George Lucas, has a brilliant creative mind. However he must be completely unable to filter good ideas from bad ones and that is exactly the problem with this film.",0.19166666666666665,0.6694444444444444
1534,"This was fun. Everything about the movie was fun. It's what going to the movies is all about. The acting in this film was very flat at points, but George pulls you into a world of power excitement and leaves you breathless by the sheer scope of the world. The story here is brutally simple, but closer to the originals than episodes 1 or 2. This film, I believe, is what George wanted to make when he was thinking about Starwars. The sheer photography will leave you breathless, and the scope of things is absolutely massive. When you think about how this whole movie was shot in digital, you truly have to give George a hand. By far this is the best of the prequels. All-in-all, a fun night at the movies.",0.16673076923076924,0.4092032967032967
356,"For the third time in six years, I left the cinema back in 2005 after a screening of the eagerly anticipated conclusion to George Lucas' Star Wars prequel trilogy with a smile on my face, and satisfied with a decent addition to the franchise canon. Yet again, as time went by, I felt my opinion towards the film rapidly decline after subsequent viewings. I decided to re-visit the Star Wars series again in the hope of finding some unique charm to the prequels, be it nostalgia or just my general love for the universe I frequently visited as a child. Yet there is little fun to be had with Episodes I-III, and the films now seem more rigid, humourless and just plain boring as they ever did. Revenge of the Sith does offer some slight relief however, and ends the trilogy on a minor high thanks mainly to a darkness Lucas had promised previously but failed to deliver.",0.0449223602484472,0.37741200828157356
3743,"Three decades after the director of American Graffiti hawked a sci-fi/western to disinterested film studio execs, George Lucas has finished Star Wars. Episode III is a highly enjoyable gatherer of loose ends in which there is no room for the comic/romantic light relief that spoiled ep I and II. Instead we are treated to lots of light sabering and the decent into badness of Hayden Christensens Anakin. The fact that Lucas was forced into a corner by story (this had to be about darth being born and major players dieing)has meant this movie has enough character and turmoil to save it from being a 2 hr effects demo. However its probably best for everyone, (the fancy dressed queues of fans included) that this sixth and third best star wars movie will be the last.",0.20373168498168498,0.35732600732600733
1052,"George Lucas is not an amazing director, he has been and never will be. The shots are very simple and there aren't any shots that truly capture the moment, this is due to the fact that Lucas relies on Special effects and the Star Wars plot to make him seem like a God. He is a great writer a director, and hopefully if he makes the next three (God I hope not), he leaves it to someone else. Maybe if the acting wasn't so damned stiff, you would care about the characters, especially when Padame was trying to get ""Annie"" to stop his Dark Side pursuits. It was just stupid, and the cheesy moment, the one that sent me over the top was when Lord Vader first rises and is informed he killed his wife, and he steps out like Godzilla with his new legs, throws his arms back and screams in a Godzilla like fashion. Damn you Lucas, damn you for your trickery, using special effects make nerds wet dreams come true (Albiet it did look abso-f**king-lutely fantastic, it just lacked in every other aspect) Natalie Portman is hot, in a weird pregnant woman/expecting mom sort of way, and no I'm not a pervert, I swear.",0.0647878787878788,0.5398008658008658
2525,"Without question the best of the New Star Wars episodes but was still lacking. The dialog and acting was horrible! The moment at which Anakin turns to the dark side was so "" oops, I just made Mace Windu die . . . I guess I'm on the dark side now"". Within 2 minutes he is killing Jedi children without remorse when he had just shown remorse for being the reason Mace Windu died. George Lucas does not know how to direct people, that is why Empire Strikes back was the best, because he did not direct it. The movie altogether was disappointing. The makers probably realised that it was pretty much crap so they thought they would overload it with special effects to compensate.",0.006679035250463812,0.48042671614100174
1141,Star Wars: Revenge of the Sith should be called Star Wars: Making the Galaxy Great Again.,0.8,0.75
835,"Although the end to the ongoing Star Wars ride explains much of how the older Star Wars began, I think we could have been spared this overly glorified prequel. The original Star Wars was gripping, edge-of-your-seat action that was way ahead of its time and although the story had many twists and turns in the plot, the real attraction was the special effects. It's possible that despite the effects that were put on screen in Revenge of the Sith, these movies were just made too late to really have the same effect on the audience. The cheesy, over dramatic lines put more of a grimace on the face of the audience than a look of delight, and the desire to have incredible effects from the filmmakers was overwhelming as you watched the film. Although the love story between Padame and Anikan was touching, the overall mood of the first two prequels was action. It clashed with what the filmmakers were going against for the past two films.",0.1898033126293996,0.4983954451345755
1873,Terrible An absolute disgrace of a movie Good actors and actresses not using their talents Many of the fight scenes were too long and the plot was way to 'kiddy'.,0.06999999999999998,0.6799999999999999
2651,"They say the conclusion ties all the loose ends and brings everything together. That's exactly what George Lucas did with his third (and sadly final) epic film. Even when this movie first came out, I knew it was going to be bigger, better and above all: far more physical than the other 'Star Wars' films. Now there's really no comparison to the original trilogy to this chapter, but when you think about it this really is the episode that sets the stage for ""A New Hope ('77), ""The Empire Strikes Back ('80)"" and last but not least ""Return of the Jedi ('83)"" What made this the best prequel was the story, the emergence of the continuing saga of the battle between good and evil and most of all: the lightsaber duels including the one between friends turned enemies Anakin (now Darth Vader) and Obi-Wan. Although that ended in a tearjerker finale when a good person turns to evil and of course is told who he was and what he was supposed to do since he was ""the chosen one!"" How it begins seems like just another fight amongst the galaxy, but how it ends completely sets up for what's bound to happen next which was depicted almost 30 years ago. For those of you who have not seen this, see it when comes out on DVD on 11/1/2005 or better yet: BUY IT! This is the definite Star Wars film in Hollywood cinematic history along with A New Hope which began ""a long time ago... in a galaxy far, far away"".",0.11916583416583415,0.45417653774796635
1116,"Great story line, nearly makes up for the previous two films, awesome fight scenes, great music by John Williams as usual to go with it, the romance between Anakin and Padmé is finally done RIGHT. Links perfectly with the original trilogy and no Jar Jar Binks!",0.4037797619047619,0.6602380952380952
3548,"The best Star Wars film in my opinion. Please make a prequel of the prequels,",1.0,0.3
1357,"Before my account got blocked, I had written that I saw this at the midnight screening. And I'll stay as true as possible to the other comment I wrote: this movie was amazing. Months of anticipation indeed paid off. This is easily the best of the six films. It sure as hell is the best of the prequels. Pros: Special effects were great, acting was better, dialogue was better too, plot, ENDING(really great), How Palpatine manipulates Anakin. Cons: Dialogue still kinda sucked-you knooooooow what I'm talking about. It wasn't that bad, but it almost killed the scene. Acting- still not great, but indeed, as I said before, better. Hayden Christensen does a better job, especially towards the last half hour. Actually, everyone does a better acting job in the last half hour. The Obi-Wan vs. Vader duel was excellent-all other duels suck compared to this one. Except Yoda vs. Sidious- that was the 2nd best lightsaber fight in the movie, but the best when it came to using the force. Obi-Wan vs. Grievous was OK, but the end of that fight, even though I read the book, was a joke. Dooku vs. Anakin? Nice pace, but a little too short. Mace vs. Palpatine was just there for Anakin to turn to the dark, but was decent nonetheless. My favorite part of the movie was the entire last half hour-from Padme landing on Mustafar to the end credits. The music was even better in this one. Overall, my ranking of the six are 1. Revenge of the Sith 2. Return of the Jedi 3. The empire strikes back (neck and neck with episode VI) 4. A new hope 5. Attack of the clones 6. The phantom menace. I cannot wait for the DVD on November 1st. You heard it was emotional, and it's true. Padme's death was emotional, as was her funeral. When Anakin choked her, it was one of the most emotional parts of the saga, not just the movie. The most emotional part of the movie? The delivering of the twins, especially Luke. The best scene in the movie? The birth of the twins and Vader getting the suit. The best part of that scene, was the first breath in Vader's mask. Powerful stuff right there. So, in short, this movie didn't meet my expectations. It absolutely shattered them. When the 2 hours and 20 minutes were over at about 2:30 am, I was wide awake. I got home at about 3 am and had school the next day. I was tired, to say the least, but this movie was worth it. Thank you George Lucas.",0.20062269819732503,0.46978473433697293
924,"Both my wife and I decided that the screening audiences had to have been too intimidated by George Lucas to comment on the fact that there is no dialogue or story underpinning the very pretty pictures. Maybe George just sees more in a scene than the rest of us and tries to minimize lines to avoid taking away from the pictures. Still this is at best boring, stilted, and at times comical in the inconsistencies of the actions, powers, and knowledge of the characters. Really, until the end no one is supposed to suspect that Darth is the father? Please! Everyone could have died at the end and there would be no sense of loss. I've seen them all from the beginning and after the first 3 there has been no quality in these films worth mentioning. The critics live in world of awe for the directors or executive producers and have had to swallow Kubrick's last picture and most of Spielberg's recent stuff knowing that they are addressing icons. Sorry. Nothing worse than genius that has lost its special gift. Few are great for a life time. These have left their great works far behind them. We can only be glad that the first 3 had a special quality. Enjoy the good and try to tolerate the rest.",0.18364308105687419,0.5388341543513956
363,It still has some bad parts but it is by far the best prequel,0.1333333333333334,0.6555555555555556
1547,"I am really surprised that there are so many comments about how bad the movie is because of cheesy lines or plot holes or too much special effects, or how great the movie is because of the cool battles or the final revelations in the plot-line. What I did not see is what in my opinion is the essence of this movie - the story of betrayal, of a tragic turn-out of a life. I left the theater shaken, because the story so much relates to real life - it's always the best people that suffer the most. That is Anakin's sin - he is the most gifted, the most promising, and may be the Chosen One. So what he gets is hatred, envy, mistreatment. His best friend and mentor betrays him, in such a disgusting sneaky way. The love of his life does not understand him and denies him support. The Jedi council (that probably stands for a bunch of hopelessly senile conscious-operated opportunists) does everything in its powers to turn him to the dark side (including letting his mother die as a slave and not letting him save her). Everything the Jedi council does is a screaming example of injustice and short-sightedness. Is it surprising then that they not only miss Anakin's turning to the dark side, but also actually cause it? And not only that, they later even accuse him of betrayal (!!!), Obi-Wan's arrogance (or maybe bad memory?) reaches the skies - after making Anakin believe that even Padme had betrayed him (by sneaking on the ship), after cutting off his legs, he leaves Anakin all burnt over, as he says - to the will of the force. What a masterpiece of hypocrisy! Fortunately, there is someone that does care for Anakin and he survives. Obi-Wan's arrogance has another dimension too - he spreads the rumor that Darth Vader hunts down and kills all the Jedi, while apart from the quite accidental death of Mace Windu, Anakin does not participate in any murder. Well, apart from the kids, which Anakin would never have done, if Lucas didn't have to put it in the script to justify his being a bad guy, while the Jedi are the good guys. He just had to do something horrible, otherwise the Jedi would have undoubtedly be considered by everyone in the Universe the worst villains ever. At least finally we had the pleasure of their removal from the world for good (except Luke though). Given how these supposedly high-moral-values knights give away centuries of education and training at the first sight of threat (""we should not kill unarmed people, but, damn, it's not that a big deal""), their extinction really brings joy to the heart. All in all, the world's a dark place and Anakin's fate confirms that - not only does he lose his loved ones (wife and unborn children), but is even denied his so-much-earned revenge - most of the Jedi are dead, and only after many years he gets to face Obi-Wan. So despite the plot-holes and cheesy lines: Excellent movie!",0.09342617550164722,0.5970500149745432
1906,"this is the greatest movie i have seen. every second i was hooked. from when it said a long time ago in a galaxy far far away to the end of the credits. i loved it and the critics say so to. every line was brilliant, the music was excellent, the digital effects were the best i have ever seen in a film and the story fits in perfect to the legendary story line. Gorge Lucus, you are a legend. I've seen it 3 times at the movies and am seeing it again. i cant get enough of it. i can't wait for the series and maybe episodes 7, 8, and 9. it is very different to the other movies because it is darker and more emotional.with lots of humour. not a good film for little kids but good for teens and adults. Best movie ever. 10 out of 10",0.41437500000000005,0.6327499999999999
487,Not only the best of the prequels but the best of the sequels extremely emotional but if you want to get the full weight of this movie watch the clone wars first,0.43333333333333335,0.5222222222222223
918,"Star Wars has been a part of my life for a long time, and I'm very fond of it. I've watched all of the movies and most of the TV shows. Out of all of them, I've found that this one entertains me the most. While a lot of dialogue in it is a bit odd, and the romance aspect of it can be a bit much sometimes, lots of those aspects have been put in a different light to me from the millions of memes created from this movie alone. This movie also does a great job of connecting episodes 1 and 2 with the original trilogy in ways such as revealing the Venator class Star Destroyer, showing how Palpatine was able to wipe out the Jedi, seeing how Luke and Leia were hidden away on different planets, the rise of Darth Vader, and many more things. While this movie won't be for everyone, it's one of my favorite Star Wars movies and much better than anything Disney has made.",0.2828703703703704,0.5282407407407407
2863,"This is the best of the six Star Wars films and well worth the wait! George Lucas ties the saga neatly together with this final chapter, and I for one am no less than ecstatic. The acting of Christensen and McGregor are superior, as are performances by Portman and McDairmid! This is more than a film, it is an experience that leaves you exhausted. The Emporer scared me, I cried with Padme, agonized with Anakin and felt the crush of sorrow with Obi-Wan. Afterward, I had to go back and watch A New Hope, Empire and Jedi to relive the redemption of Anakin Skywalker by his son, Luke! Thank YOU so much, George, Hayden, Ewan, Natalie, Ian, Frank, Samual, Anthony, Peter and Jimmy (+ anyone I've forgotten) for this great Finale to the Star Wars Epic! Royal_Sapphire",0.2868298368298368,0.41317016317016314
3677,"I read a lot of reviews that dismissed the dialog, and the acting. First off, NONE of the Star Wars movies have ever been really exceptional when it comes to the dialog. It's part of the movies charm. If you don't like movies like that, you probably didn't like any of the Star Wars movies anyway. Check out The Princess Bride for better dialog. The action was AWESOME, the effects ground breaking, and the story; unbeatable! All 3 Prequals have been plagued by over-expectations. I'm saddened by the fact that there will be no more movies in the Star Wars series. It may be for a good reason, that doesn't mean I have to like it. Star Wars for me has been what REAL movies are! Another world that I don't get to experience in real life. Not simply a drama about everyday things. By the way, Yoda ROCKS THE HOUSE!! While other Jedi are somewhat slow to see the danger, Yoda moves like the Godfather of the Jedi he is!",0.1527777777777778,0.4701984126984126
2283,"In the scene in the opera house of sorts. Palpatine tell the story of his master who he killed in his sleep. He said that his master was so powerful that he could manipulate medioclourines to create life. We all know that Anakin was conceived by the medioclourines. I took it that Palpatine actually created Anakin. Also, that Palpatine had been watching Anakin all his life waiting for the right time. Palpatine could have been feeding Anakin dreams to poison his mind. Believing that I was able to buy Anakins path to the dark side a lot easier. That aside, did anyone else get that Palpatine manipulated the medioclourines to conceive Anakin or am I just out of my mind? No one I saw it with got that, but when I explained it to them a few thought it made sense.",0.07653061224489795,0.3943877551020408
1897,"I'm incredibly surprised at the rating this movie is getting from IMDb users...as I write this, it's 8.3, which is WAY too high. This is a mediocre movie, at best (I give it a five). Is it superior to the first two of the ""new"" trilogy? Absolutely. But those were both total garbage, so making a better movie wasn't that hard. At least this one was watchable. The acting is still atrocious, and some of the events that happened later in the film are handled so poorly by Lucas and company that I almost groaned out loud. Oh, btw, I wanted to like/love this movie as much as the rest of you. It just didn't happen. Heck, the music isn't even that good.",0.09761562998405104,0.5641866028708133
1173,"Well, I believe that this is the best episode of the saga and one of the best movies that I have seen.",1.0,0.3
2072,"See, I loved this movie. I thought that it was the best out of all of them...much better than episode 6 (only my opinion). I must say that I wasn't a fan until recently. My brother showed me the movies on Christmas one year and since then, I have LOVED all of them, so maybe my opinion is not worth more than a ""true"" fan-aka one who saw the originals in the theater and all. But let me say-this movie ROCKED!!! First off, those action scenes were fabulous. Lucas tops any director in the area of special effects-no doubt. Always has, always will. But it's not just that. True, once in a while, there was a moment of bad acting or cheesy dialogue, but the movie wouldn't be a Star Wars movie without that. And the wipes, as ""annoying"" as they were, also made the style of the Star Wars movie. It made a tie between the old and the new. And speaking of ties, everything in ROTS made perfect sense to go into A New Hope. *SEMI-SPOILER* When Obi-Wan picks up Anakin's lightsaber at the end, I almost screamed, because I had suddenly remembered that Luke got his father's lightsaber from Obi-Wan. This movie was poignant in all aspects. It created a sense of longing to change the series, which all true tragedies do. At points, you laughed, you cried (I almost started sobbing in one sequence, but I won't say which one...) you cheered and you begged for one little thing to change. When I left this movie, I wished that it didn't have to end this way-and then I remembered that it didn't. Make sure you have episodes IV-VI with you after this movie. You're going to need to watch them. I don't truly understand why people don't like this movie. For me, it was the perfect ending to a saga 28 years in the making...",0.2375321293290043,0.548980278980279
1849,I saw Revenge of the Sith the other night with huge expectations and in most accounts it delivered. However there were a number of area's that were so poorly done that it really did take a lot away from the movie.,0.11500000000000003,0.515
3599,"I won't kill you with commentary, I just want to add to the number saying how good it was. Lucas redeems himself finally!! There was a few points in the movie where the dialog was poorly done. The scene of Amadala crying was very poorly acted, but with noting that the movie wasn't ""Perfect"" it was great. There is a certain feel to the original star wars that had gotten lost in the other movies in the series. Not this one! It's a roller coaster ride from the beginning, and reminds all of us why we loved the original movie so much. It helps flesh out the reasons Anakin slides to the dark side. My only beef with the end was that I wanted more. Darth needs a bigger part in the movie! Okay, enough said. Go see the movie!",0.18690178571428573,0.6138214285714285
2997,"I am not really surprised that this movie did well at the box office. I was disappointed once again, by this installment. Really everyone else seems to think that Lucas has redeemed himself. But really, it isn't as good as the first three. It isn't as good as half of the movies that hit the box office this year. Yet everyone is just thrilled that it didn't stink as bad as the first. One thing that really disappointed me was that this one didn't live up to the promises of the first three movies. Obi Won said in the first movie how great a Jedi Anakin was, and how great a friend. I felt let down that we didn't get to see him being a great Jedi. I didn't see him being great at anything, but whining. Obi Won kicked some major butt, and the fight scene at the end where Obi Won carved him up like a turkey was cool. It also didn't make any sense that Mace Windu could get the emperor on his back in a fight. Then Yoda turns around and gets his little green bottom spanked in a duel. Isn't Yoda supposed to be the best swordsman ever? And another thing that bothers me is, at the end the Jedi, we were led to believe that the Princess was raised by her mother. Now we find out that she didn't know her mother either, so that is kind of don't make any sense either because it comes up at the very end of the movie and Luke wants to know what his Mom was like. Leah say she was sad. Maybe she should have told him it didn't matter, because she was adopted. Seriously what did Leah's stepmother have to be sad about? There are just way to many let downs to go into. Watch it if you want. It isn't the greatest, but it is better than the last two.",0.19016594516594515,0.5353968253968254
