,Review,Polarity,Subjectivity
266,While this is probably the weakest of the original trilogy it is still an enjoyable film with all the thrills we'd come to expect in the series and it provides a good conclusion to the saga.,0.525,0.65
414,"I'm not one of those critics of ROTJ who hates the movie, but I do think it's quite obvious that when you watch the three movies together it's clear that the entire storyline that was established so wonderfully in Star Wars, is just coasting to a finish here instead of soaring to a powerful climax.",0.28,0.7016666666666667
693,"* Spoilers * 'Empire' may be the best of the three movies in the original Star Wars trilogy artistically, but ROTJ, in my mind, is and always was unsurpassed by the other two movies in terms of action and sheer scale. There's just so much happening in this movie as Lucas tries to wrap up the trilogy; there's the rescue of Han and ensuing capture and escape from Tatooine, then the resumption and conclusion of Luke's training, the planning for the assault on the second Death Star, the landing of the infiltration party on Endor, and finally the interleaved 3-way finale between the battle on the surface of Endor, the battle in space, and the final confrontation between Luke, Vader, and the Emperor. I think one of the main reasons this film is so overlooked in the trilogy is simply because of the Ewoks, which is a shame. That, in my mind, is something that can be overlooked. Yes, they are corny in some scenes, but the rest of the movie more than makes up for it. And the ending is a very satisfying conclusion to the trilogy - more so than most other sci-fi trilogies these days seem to be able to manage (i.e. Terminator, the Matrix). Who can forget that scene, with Darth Vader dying in Luke's arms...""you were right about me Luke...you were right..."" It's just brilliant, and at the same time, a sad ending to a great epic story of finding one's purpose, not giving up, redemption, and the ultimate triumph of humanity and love over evil. Too bad Lucas hasn't been able to recreate the magic in the new trilogy, though (mainly because the characters suck, in my opinion). ROTJ gets a 9/10 in my book.",0.1853371376098649,0.5785287944378853
552,"It is never easy being openly critical of a Star Wars movie. So many people first saw them when they were very young which creates a do no wrong attitude. But after all of the comments putting down Phantom Menace, I felt the need to be straight about the weakest of the Star Wars movies, Return of the Jedi.",0.11972222222222223,0.5719444444444445
467,"Luke Skywalker. The ultimate role model for children. Brave, caring towards his family and friends and most important of all, pure of heart. A great role model for children to follow as they establish their heroes in the movies.",0.4523809523809524,0.7916666666666666
104,"""Star Wars"" brought together elements from various works of art to create an eye-catching, distinctive, and fairly original film which took the world by storm. ""The Empire Strikes Back"" fleshed out the characters, gave us some absolutely terrific action scenes and beyond all that consisted largely of really, really great scenes and moments. ""Return of the Jedi"" was at a disadvantage in following ""The Empire Strikes Back"", not only a great piece of genre fiction, but a genuinely lasting work of art, and one which promised an incredible finale at that.",0.24791666666666667,0.48750000000000004
640,"This was everyone's favorite as a kid but for me I never clicked with this film until I was older. ROTJ had always been a mixed bag for me up till recent years where I actually paid attention to the deeper story at hand. The storyline between Luke and Vader is so profound and so powerful that it's conclusion will stand to the rest of time. The low points in this film for me is everything surrounding that plot line. Jabba's Palace is way too long, almost like a short film as the beginning of this film. The Ewoks subplot slows the pacing of the movie but the space battle is highly entertaining.
Overall, this is no 'Empire Strikes Back' nor 'A New Hope', it is a great solid conclusion even if it can be messy throughout.",0.13155080213903744,0.43163992869875223
371,"Although there could've been more enthusiasm to the dialogue, Return of the Jedi is an eager, entertaining and touching end to the original Star Wars trilogy. The brilliant 80s action with the wonders of special effects form an unforgettable cinema experience themselves for fans of sci-fi action. But there's also a very different touch provided by this instalment that the previous movies couldn't do as significantly.",0.3617063492063492,0.5869246031746033
434,This is probably the best of all of the Star Wars movies. ,1.0,0.3
478,"I watched the just released DVD version of Return of the Jedi last night and I must say I enjoyed it. This is Star Wars after all, three of the most entertaining movies ever made.",0.375,0.49166666666666664
686,Well Lucas firing producer Kurz because the latter thought it lacked a good story seemed to have turned out to be a bad move for this last in the line. Kurz was right that the audience did not only care for the spectacle.,0.04761904761904764,0.4781746031746032
213,"Does anyone ever watch this movie pure, without any preconceptions? Without seeing the earlier films; without having some degree of personal investment in the ""Star Wars"" franchise of movies, books, videogames, and the rest; without having some knee-jerk reaction of contempt about those fuzzy Ewoks?",0.07142857142857142,0.43333333333333335
62,"The third of the original trilogy of Star Wars warps up the story beautifully. George Lucas would write and produce two more trilogies - in a prequel and then sequel series. But this first series contains a whole story in itself. The next two trilogies are good, and sci-fi fans should enjoy them. But, as with other movies that been made in the past, nothing can match the originals for interest and enjoyment.",0.2636363636363636,0.4280303030303031
2,"Up until the sixth and last episode of the Star Wars saga, which finally ended in 2005, I had always looked at this 1983 entry as my favorite film of the long-running series. The varied action scenes and really different characters (Jabba The Hut, furry woodland creatures, etc.) made this a particularly appealing movie.",0.18333333333333335,0.5444444444444444
635,"""Return of the Jedi"" is widely considered the weakest of the Original ""Star Wars"" Trilogy, and I agree. ""Jedi"" lacks the breakneck pace and narrative focus of the first two, and its famous climax is essentially a less interesting remake of the Death Star sequence from ""A New Hope."" But despite its flaws, ""Return of the JedI"" is still a fun space opera with some of the best moments in the entire ""Star Wars"" saga.",0.279469696969697,0.4629545454545455
114,"Yes, there are ewoks in it: yes, the plot threads from the previous episodes are left dangling at the start of the movie. Yet the confrontation between Luke Skywalker and the emperor AMAZINGLY portrayed by Ian McDiarmid as well as Vader's redemption are simply superb and out of question, with the most touching moments of the entire saga all depicted here. Especially the final scenes with Vader's funeral is, hands down, the best scene of all Star Wars ever, something you simply can't stop crying about even after watching it for the tenth time. Amazing finale to an amazing trilogy.",0.28518518518518526,0.6025132275132274
