,Review,Polarity,Subjectivity
2888,"Star Wars is the best fictional universe ever created, and even when you're watching the prequels that galaxy far, far away is a place you never want to leave. JJ Abrams directs Episode VII The Force Awakens, which is set 30 years after Return of the Jedi and involves the characters of the original trilogy combined with some new, equally compelling leads. It's doubtful any film has ever had so much hype attached to it and TFA being a dud would have been... I don't even want to think about it. So, was it alright? The answer to that is it was far, far better than alright. TFA is fantastic. It's a wonderful escapist space opera rooted in nostalgia and crafted with emotion, care and art. This leaves the prequels in the dust (That's just putting it nicely) and, filled with epic space action, humour, compelling characters, science fiction wizardry and most importantly of all, heart, the force is stronger with this one than it was with Master Yoda. TFC is a thrilling tale of good vs. evil, a powerful drama, a love letter to Star Wars fans, but above all it's a thrilling, emotional, unbelievably satisfying journey like no other.",0.2410923753665689,0.6993401759530792
343,"I just thought this movie was so boring and would never watch again. Like 2 hours of pure and utter boredom. Don't waste your money in going to see this movie. The only positive thing in that movie was the little robot ball that rolled around the place making noises. Like how could someone find the inner strength to kill their own father is beyond me and travel to find Luke Skywalker and he doesn't even talk in the movie like come on! A dead rip off of the original movie, Episode 4. From the crappy looking infinity CG roll opening sequence, bar scene and light sabre fights to a janitor identifying a weakness in the battle star, this movie is chock full of inside jokes and tired ideas. The only redeeming grace for this movie is a solid performance by Harrison Ford as Han Solo and a compelling performance by Daisy Ridley as Rey who represents the resurrection of the Jedi. Fun to watch and full of action, but there are numerous dead spots and far too much nod to the Star Wars wonks of yesteryear.",0.07916233766233766,0.5584848484848485
2956,"A book could be written comparing the plot similarities between Episodes IV & VII. It is definitely not the story continuation those of us who grew up watching the original trilogy in theaters were hoping for; the lack of George Lucas' input is very evident. Social Justice Warriors will definitely find no fault with this movie, but I am old school and not politically correct... Han Solo shot Greedo first! ",0.14322916666666666,0.34687500000000004
1088,"I've waited a while to write this review because I wasn't really sure how to word what I wanted to say. I saw the movie the night it opened and like everyone else in my cinema walked out in stunned silence. No applause, just complete silence. My husband asked me if I liked it and I still couldn't find the words so I asked him what he liked about it and he struggled to come up with something.",0.44999999999999996,0.7222222222222221
4122,"OK, so I was a Star Wars fan since I was a child as many of you are. There is NOTHING that will ever meet the expectations I have for Star Wars as nothing can hold me (now that I'm 36) with the same child- like innocence and awe that I held for the first trilogy. Many of us saw A New Hope as children and the droids, aliens, weapons, etc. were all new and really cool. Now, I'm older and none of that stuff impresses me like it did when I was a kid. Let's get real - the first time I saw Teenage Mutant Ninja Turtles in the theater it was awesome as was TMNT II - totally thought Ninja Rap was cool because I was 11. I tried to show these movies to my kids - and was looked at with the subtle-yet-powerful disappointment that only a child can convey who looks at his dad rapping the song with Vanilla Ice. ",0.21996434937611406,0.48729946524064177
766,I honestly CANNOT believe that this movie has a current rating of 8.6 That is absolutely ridiculous. I created an account to review this movie because I felt so strongly about how trashy it was.,0.175,0.7583333333333333
4980,"This movie was great, and I understand why hate is coming through. Many people believe it is just a rehash which it kind of is, but it takes a different turn and makes it feel new and it's still enjoyable for new fans and old alike. The action was great, the movie was beautifully crafted and casted, Daisy Ridley gave an amazing performance as well as Jon Boyega, Oscar Isaac, Harrison Ford, and Adam Driver. Jon's and Oscar's characters have great chemistry just like Jon's and Daisy's which makes the characters relate able. The old cast is back and gives out great performances as well. As an old fan, the movie made me cry, pay deep attention, fall in love with it, and scream with joy. It is a movie with flaws just like any other movie made, and worth your money.",0.32190909090909087,0.4923636363636362
4256,"The first thing I was struck by going in was how beautifully shot this movie was. I could tell that everything was crafted with great care and skill, and it felt really immersive. ",0.525,0.5708333333333333
1007,"I grew up with Star wars and i just love the series and Think it should go on forever. Yes i gave it a 7 after all it is Star Wars. But yes i agree with someone saying the Star Wars feeling is almost non existent, cause it is. This is a regular Sci Fi action Movie. Just because you talk about Jedi and the force doesn't really make it Star Wars. ",0.2,0.24423076923076925
1789,"Same story and plot as movie 1, a mysterie will be killed after 1 second as it will be explained that fast. You know who everybody is before they are introduced. No exciting build up to a peek. I guess they want to move to the next episode as fast as possible. O and killing the only person who makes the film a bit OK is not very smart. This movie has no story lines at all. The new dark force can not even kill a Jedi who doesn't even know she is a jedi. The girl is OK but really needs a better story line. Movi maker just jumps from scene to scene there is no time for us to get in the feeling of the characters or the planets where they are. Dead characters are replaced by other but have the same role. Major disappointment!",0.030545050187907336,0.4273357594786167
